time_idx,power_0,wind_speed_1,power_1,wind_speed_2,power_2,wind_speed_3,power_3,wind_speed_4,power_4,wind_speed_5,power_5,wind_speed_6,power_6,wind_speed_7,power_7,wind_speed_8,power_8,wind_speed_9,power_9,wind_speed_10,power_10,wind_speed_11,power_11,wind_speed_12,power_12,wind_speed_13,power_13,wind_speed_14,power_14,wind_speed_15,power_15,wind_speed_16,power_16,wind_speed_17,power_17,wind_speed_18,power_18,wind_speed_19,power_19,wind_speed_20,power_20,wind_speed_21,power_21,wind_speed_22,power_22,wind_speed_23,power_23,wind_speed_24,power_24,wind_speed_25,power_25,wind_speed_26,power_26,wind_speed_27,power_27,wind_speed_28,power_28,wp_true
31,-3.799999952,2.5,-5.5,3.0,39.79999924,3.191025734,33.70000076,3.0,40.0,3.955128193,59.20000076,1.5,-3.5,2.299999952,-5.300000191,2.799999952,-2.799999952,2.299999952,-3.900000095,2.900000095,-4.300000191,2.299999952,-3.900000095,2.200000048,-4.700000286,2.900000095,-3.299999952,3.382051468,41.40000153,3.095512867,31.10000038,2.100000143,26.80000114,2.700000048,-5.099999905,3.095512867,-5.800000191,3.955128193,127.7000046,4.814743519,253.4000092,2.299999952,5.5,3.859615564,119.3000031,3.66858983,114.4000015,4.814743519,262.3999939,2.0,-3.5,3.477564096,-3.200000048,3.0,39.5,2.299999952,-2.900000095,4.28
32,-5.400000095,2.799999952,-4.5,3.095512867,9.100000381,2.5,7.400000095,2.5,17.39999962,3.955128193,38.29999924,1.800000072,-3.799999952,2.299999952,-4.300000191,2.400000095,-3.0,3.095512867,-2.799999952,3.095512867,36.70000076,2.299999952,-4.099999905,3.191025734,-3.200000048,3.286538363,51.90000153,3.477564096,93.90000153,3.573076963,92.40000153,2.100000143,33.90000153,2.0,-3.100000143,3.095512867,56.20000076,1.5,-6.700000286,4.528204918,192.1999969,1.800000072,-14.69999981,2.600000143,29.80000114,1.899999976,15.10000038,3.955128193,150.0,2.799999952,-4.599999905,2.100000143,-6.400000095,2.299999952,-20.5,2.200000048,-3.700000048,5.19
33,-4.200000286,2.5,-5.300000191,2.299999952,8.699999809,3.191025734,-14.0,3.095512867,-9.199999809,3.286538363,22.10000038,2.299999952,-4.800000191,2.299999952,-4.200000286,2.100000143,-3.5,2.700000048,-3.900000095,2.799999952,-5.099999905,1.399999976,-4.5,1.399999976,-4.099999905,2.600000143,-4.800000191,3.764102459,71.59999847,2.900000095,36.79999924,2.299999952,-2.799999952,2.400000095,-3.299999952,2.700000048,-7.300000191,3.477564096,-5.200000286,4.05064106,179.6000061,3.859615564,163.3000031,3.191025734,54.79999924,1.300000072,-5.200000286,3.095512867,50.5,2.400000095,-3.200000048,2.400000095,-3.100000143,2.799999952,26.20000076,3.286538363,-4.599999905,6.05
34,-5.0,2.400000095,-2.799999952,3.191025734,29.70000076,2.900000095,15.30000019,2.299999952,-4.0,2.299999952,-8.900000572,2.600000143,-4.099999905,2.799999952,-5.599999905,2.900000095,-2.700000048,3.095512867,-3.900000095,2.5,-5.900000095,2.299999952,-3.200000048,2.200000048,-4.900000095,3.286538363,-2.799999952,3.764102459,91.70000458,3.095512867,35.79999924,3.477564096,79.09999847,3.286538363,-4.0,2.5,-3.600000143,3.382051468,-3.400000095,3.955128193,150.0,4.05064106,184.1000061,4.814743519,176.0,1.800000072,-4.099999905,4.05064106,192.0,2.200000048,-4.5,3.764102459,153.8000031,4.719231129,235.5,3.66858983,128.3000031,3.99
35,-3.5,2.600000143,-4.300000191,3.955128193,97.30000305,3.66858983,72.70000458,1.300000072,-3.0,2.0,7.400000095,1.200000048,-3.5,2.900000095,-4.599999905,2.100000143,-2.900000095,3.477564096,-3.900000095,3.286538363,-3.5,2.700000048,-3.900000095,2.299999952,-4.0,2.100000143,-4.900000095,3.286538363,64.59999847,2.400000095,16.20000076,3.191025734,50.5,2.900000095,-2.900000095,2.100000143,-4.200000286,3.191025734,-4.900000095,3.573076963,126.2000046,4.814743519,246.9000092,4.814743519,187.0,0.800000012,-4.300000191,4.05064106,175.3000031,1.300000072,-3.100000143,2.799999952,45.10000229,3.286538363,83.30000305,3.573076963,78.0,1.49
36,-4.300000191,2.400000095,-3.299999952,3.286538363,63.0,1.899999976,-3.5,3.955128193,-2.799999952,3.191025734,-5.0,3.382051468,-3.299999952,3.095512867,-3.799999952,2.0,-3.200000048,2.600000143,-4.5,3.286538363,-3.5,1.300000072,-3.200000048,2.299999952,-3.700000048,3.477564096,-5.0,3.859615564,112.5,1.800000072,-6.099999905,3.0,43.40000153,2.900000095,-3.600000143,2.100000143,-3.600000143,3.095512867,-3.5,3.191025734,67.0,3.095512867,45.0,4.719231129,165.0,1.100000024,-3.900000095,3.573076963,107.5999985,3.0,-4.200000286,2.5,-4.0,3.382051468,95.59999847,2.299999952,2.0,0.65
37,-4.200000286,2.900000095,-2.799999952,3.095512867,-6.700000286,2.700000048,-4.800000191,2.900000095,-2.700000048,3.382051468,-3.900000095,3.286538363,-4.300000191,2.700000048,-3.700000048,3.382051468,-4.400000095,3.382051468,-1.600000024,3.095512867,-3.700000048,1.300000072,-3.700000048,2.700000048,-4.599999905,2.400000095,-4.0,3.095512867,-1.600000024,3.286538363,-2.900000095,3.286538363,-6.900000095,3.191025734,-3.400000095,3.382051468,-5.200000286,3.286538363,-3.799999952,2.799999952,-6.700000286,1.399999976,-4.0,2.400000095,-10.10000038,2.299999952,-5.099999905,3.382051468,-7.599999905,3.573076963,-6.599999905,3.859615564,-4.599999905,1.800000072,-9.699999809,2.900000095,-13.69999981,1.12
38,-8.400000572,2.299999952,-2.799999952,2.400000095,8.199999809,3.286538363,-6.700000286,3.764102459,-2.700000048,2.700000048,-3.299999952,3.0,57.79999924,2.700000048,-4.900000095,3.477564096,95.0,2.700000048,-2.700000048,2.299999952,-4.099999905,1.700000048,-2.700000048,2.900000095,-3.5,3.095512867,-5.300000191,3.191025734,61.79999924,3.095512867,-4.599999905,2.400000095,23.89999962,3.573076963,-3.799999952,3.477564096,76.90000153,2.900000095,-3.0,2.799999952,-3.799999952,1.700000048,-3.100000143,2.400000095,-2.0,2.0,-4.200000286,2.700000048,-5.099999905,3.191025734,-4.5,2.5,-5.0,1.5,-5.300000191,2.100000143,17.70000076,0.46
39,-4.599999905,2.400000095,-3.100000143,2.200000048,-8.300000191,3.66858983,-4.200000286,3.382051468,-4.200000286,3.191025734,41.29999924,3.859615564,66.5,2.0,-3.0,2.700000048,1.200000048,2.700000048,-1.700000048,2.5,-4.0,2.0,-3.900000095,1.800000072,-2.700000048,1.399999976,-3.200000048,2.5,-13.60000038,3.477564096,-3.0,2.799999952,47.79999924,3.382051468,57.5,2.299999952,20.39999962,2.799999952,37.90000153,2.900000095,-4.400000095,2.5,-4.0,2.799999952,-6.5,0.800000012,-4.0,1.600000024,-4.700000286,2.400000095,-5.800000191,3.0,-2.900000095,2.299999952,-3.700000048,2.100000143,-4.300000191,0.5
40,-3.900000095,2.100000143,-6.0,2.700000048,-8.100000381,3.573076963,-4.400000095,3.095512867,-3.100000143,2.600000143,-8.5,2.799999952,51.10000229,1.800000072,-3.5,3.095512867,56.40000153,3.382051468,-1.200000048,1.600000024,-3.299999952,2.200000048,-3.200000048,2.5,-3.0,2.200000048,-4.099999905,2.5,-4.400000095,3.0,-3.200000048,2.5,13.80000019,3.095512867,85.90000153,2.600000143,45.40000153,2.799999952,39.29999924,1.800000072,-4.400000095,2.299999952,-4.0,3.477564096,3.200000048,1.100000024,-4.0,2.299999952,-4.5,1.899999976,-4.200000286,2.400000095,23.60000038,2.900000095,-5.0,2.200000048,-3.5,0.6
41,-3.5,1.700000048,-4.099999905,3.0,34.20000076,3.859615564,-4.599999905,3.477564096,-4.900000095,3.573076963,77.5,3.382051468,102.5999985,3.382051468,75.80000305,2.900000095,64.80000305,2.900000095,-2.200000048,3.191025734,-3.400000095,1.300000072,-2.799999952,3.859615564,-8.100000381,2.799999952,-4.700000286,3.095512867,80.0,2.700000048,-5.700000286,3.859615564,80.20000458,3.66858983,119.4000015,3.095512867,56.40000153,2.799999952,45.90000153,2.900000095,-4.5,0.900000036,-3.0,0.800000012,-3.200000048,1.600000024,-4.700000286,3.286538363,-5.5,2.700000048,-4.200000286,3.095512867,53.29999924,3.0,-4.5,3.0,-3.700000048,1.84
42,-3.299999952,1.399999976,-5.5,2.600000143,47.60000229,2.799999952,5.599999905,1.600000024,-3.700000048,4.05064106,-10.90000057,2.600000143,65.40000153,2.400000095,11.10000038,2.799999952,26.30000114,2.900000095,-2.100000143,2.299999952,-5.300000191,2.299999952,-3.299999952,1.800000072,-4.099999905,1.200000048,-3.600000143,3.191025734,6.900000095,2.400000095,5.099999905,3.859615564,47.10000229,2.5,37.79999924,2.5,33.79999924,2.100000143,-4.5,2.5,-4.0,0.600000024,-2.900000095,0.5,-3.400000095,0.800000012,-4.400000095,1.0,-5.200000286,1.399999976,-3.200000048,2.0,-3.0,1.100000024,-3.700000048,1.600000024,-4.300000191,0.99
43,-4.200000286,0.900000036,-4.099999905,0.699999988,-7.099999905,1.800000072,-6.200000286,1.600000024,-5.099999905,2.799999952,-2.900000095,2.799999952,11.10000038,2.299999952,-17.30000114,2.200000048,-2.799999952,2.299999952,-3.200000048,2.5,-2.900000095,3.191025734,-3.799999952,1.800000072,-3.299999952,0.900000036,-2.900000095,1.800000072,-3.700000048,1.300000072,-4.900000095,2.900000095,-3.0,2.0,10.10000038,2.600000143,8.699999809,2.100000143,-0.699999988,2.900000095,-4.300000191,0.800000012,-4.800000191,0.600000024,-3.0,1.200000048,-4.5,1.399999976,-5.599999905,0.600000024,-3.200000048,1.600000024,-2.799999952,0.699999988,-3.299999952,1.899999976,-2.900000095,0.61
44,-3.299999952,1.300000072,-2.900000095,1.800000072,-5.0,3.859615564,98.70000458,2.100000143,-4.200000286,2.700000048,-2.900000095,3.095512867,33.70000076,2.799999952,50.70000076,1.899999976,-3.200000048,2.700000048,-2.200000048,1.600000024,-3.600000143,2.299999952,-4.599999905,1.899999976,-3.600000143,2.600000143,-3.5,2.299999952,-3.600000143,1.100000024,-3.799999952,1.5,-3.600000143,2.100000143,39.70000076,2.700000048,41.40000153,3.095512867,64.20000458,1.100000024,-4.099999905,3.0,-3.799999952,2.299999952,-3.799999952,2.0,-4.0,2.100000143,-5.900000095,1.899999976,-3.799999952,2.5,-2.799999952,2.299999952,-5.099999905,1.800000072,-3.299999952,-0.05
45,-5.099999905,1.399999976,-3.900000095,1.0,-3.700000048,2.0,-15.40000057,2.100000143,-3.900000095,1.899999976,-3.100000143,2.200000048,-13.0,2.100000143,-17.60000038,2.400000095,-3.200000048,2.100000143,-1.399999976,0.400000006,-4.800000191,0.800000012,-3.700000048,1.899999976,-3.299999952,1.300000072,-3.0,1.200000048,-3.200000048,1.399999976,-4.5,0.800000012,-3.200000048,2.299999952,1.700000048,1.899999976,-4.599999905,3.0,-3.400000095,2.100000143,-4.300000191,1.100000024,-3.799999952,0.900000036,-4.300000191,0.699999988,-4.599999905,0.600000024,-4.200000286,1.300000072,-3.200000048,1.300000072,-3.5,1.0,-2.700000048,2.200000048,-3.700000048,0.01
46,-4.300000191,1.300000072,-3.5,1.300000072,-3.900000095,3.382051468,75.09999847,2.299999952,-2.900000095,1.700000048,-4.700000286,1.899999976,37.0,1.399999976,-5.800000191,1.600000024,-2.799999952,2.400000095,-1.899999976,1.700000048,-3.700000048,0.900000036,-3.299999952,1.600000024,-3.799999952,1.100000024,-5.200000286,1.100000024,-3.5,0.699999988,-4.099999905,0.5,-2.799999952,2.100000143,-7.5,3.0,-3.700000048,2.200000048,-3.100000143,2.400000095,-5.0,2.400000095,-5.0,0.900000036,-3.700000048,0.800000012,-4.099999905,0.900000036,-4.099999905,1.0,-4.200000286,1.300000072,-2.799999952,1.200000048,-2.700000048,2.700000048,-3.100000143,0.2
47,-3.400000095,0.900000036,-3.900000095,1.899999976,-3.700000048,1.100000024,-3.0,1.700000048,-2.799999952,2.299999952,-4.300000191,1.300000072,-2.799999952,1.200000048,-4.0,1.300000072,-3.0,1.100000024,-2.400000095,1.0,-3.299999952,1.0,-3.900000095,1.100000024,-4.0,0.699999988,-4.5,0.600000024,-3.700000048,0.900000036,-3.100000143,1.200000048,-2.799999952,2.200000048,-2.799999952,0.800000012,-3.200000048,0.699999988,-4.099999905,1.600000024,-5.400000095,0.600000024,-4.200000286,1.100000024,-3.600000143,0.800000012,-3.600000143,1.300000072,-4.099999905,2.299999952,-4.400000095,1.300000072,-3.5,0.900000036,-3.900000095,1.0,-4.0,0.39
48,-5.0,1.0,-3.5,1.800000072,-4.200000286,1.399999976,-3.0,0.900000036,-3.799999952,2.5,-3.900000095,0.800000012,-4.200000286,1.300000072,-3.900000095,1.700000048,-3.299999952,0.600000024,-3.400000095,1.100000024,-3.100000143,1.800000072,-2.799999952,0.5,-5.0,1.899999976,-4.5,0.800000012,-4.099999905,0.400000006,-4.400000095,1.200000048,-2.799999952,0.5,-2.799999952,1.800000072,-5.200000286,1.399999976,-3.100000143,1.100000024,-3.900000095,1.300000072,-3.400000095,2.0,-3.299999952,0.5,-4.700000286,1.300000072,-4.099999905,2.299999952,-3.200000048,3.0,-4.5,2.400000095,-3.0,1.399999976,-3.0,0.6
49,-3.700000048,0.600000024,-3.400000095,1.800000072,-3.700000048,1.0,-3.900000095,1.200000048,-2.799999952,0.900000036,-4.099999905,2.5,-2.900000095,0.600000024,-4.300000191,1.899999976,-3.400000095,0.600000024,-2.299999952,0.800000012,-3.100000143,1.5,-2.900000095,0.600000024,-4.099999905,0.5,-4.099999905,0.699999988,-3.600000143,1.300000072,-4.599999905,1.5,-2.799999952,0.800000012,-4.099999905,1.0,-3.5,1.800000072,-4.599999905,0.900000036,-3.799999952,1.300000072,-3.600000143,1.600000024,-4.200000286,1.300000072,-4.400000095,2.100000143,-4.200000286,0.5,-3.200000048,2.299999952,-3.100000143,1.700000048,-3.799999952,1.800000072,-3.700000048,0.17
50,-4.700000286,0.699999988,-4.0,1.700000048,-4.0,1.0,-3.900000095,0.800000012,-3.400000095,0.800000012,-3.5,0.900000036,-2.799999952,0.699999988,-4.400000095,0.400000006,-2.799999952,0.800000012,-2.299999952,0.900000036,-3.100000143,2.299999952,-3.299999952,0.5,-2.900000095,1.399999976,-3.100000143,1.0,-3.200000048,0.900000036,-4.099999905,0.300000012,-4.400000095,0.800000012,-2.900000095,0.699999988,-4.200000286,0.800000012,-3.5,1.0,-4.200000286,1.200000048,-4.700000286,2.100000143,-3.400000095,1.300000072,-4.200000286,1.0,-4.900000095,0.5,-4.700000286,0.699999988,-4.099999905,0.600000024,-3.700000048,1.399999976,-3.5,-0.04
51,-4.0,1.300000072,-3.0,2.799999952,-3.700000048,0.900000036,-3.5,1.0,-2.900000095,1.200000048,-3.400000095,2.100000143,-3.5,1.200000048,-3.799999952,1.399999976,-4.200000286,0.900000036,-3.400000095,1.0,-3.700000048,2.5,-3.700000048,1.600000024,-3.299999952,2.700000048,-3.600000143,2.100000143,-3.600000143,2.5,-4.099999905,1.300000072,-3.299999952,2.900000095,-2.900000095,1.100000024,-6.099999905,2.799999952,-4.700000286,1.899999976,-3.900000095,0.600000024,-3.799999952,2.299999952,-3.100000143,2.400000095,-3.200000048,2.200000048,-5.099999905,1.800000072,-3.200000048,2.200000048,-3.400000095,2.400000095,-4.5,2.200000048,-3.900000095,0.18
52,-3.799999952,1.100000024,-3.0,2.0,-5.099999905,1.100000024,-4.300000191,1.0,-2.799999952,0.800000012,-3.600000143,1.0,-3.799999952,0.900000036,-3.299999952,1.200000048,-3.700000048,0.900000036,-3.299999952,1.700000048,-4.300000191,1.0,-3.299999952,1.100000024,-3.299999952,1.600000024,-5.200000286,1.300000072,-3.700000048,1.800000072,-3.5,1.300000072,-2.799999952,3.0,-4.300000191,2.200000048,-4.300000191,2.600000143,-3.299999952,1.600000024,-4.5,3.66858983,-3.600000143,1.899999976,-2.799999952,2.100000143,-3.600000143,2.299999952,-4.300000191,1.399999976,-4.300000191,2.0,-3.5,2.299999952,-4.5,1.700000048,-3.700000048,-0.06
53,-3.5,1.200000048,-4.599999905,2.0,-4.0,1.5,-2.900000095,1.300000072,-2.799999952,1.5,-3.900000095,1.0,-3.400000095,1.0,-3.299999952,1.0,-4.300000191,0.699999988,-3.400000095,0.900000036,-3.100000143,2.299999952,-2.900000095,1.100000024,-3.700000048,1.0,-3.299999952,2.5,-3.400000095,2.200000048,-4.200000286,1.100000024,-2.900000095,2.799999952,-14.40000057,1.700000048,-3.299999952,0.699999988,-3.0,1.300000072,-4.5,1.399999976,-3.900000095,1.399999976,-2.900000095,2.100000143,-4.900000095,0.900000036,-4.200000286,1.300000072,-3.799999952,1.0,-3.5,2.299999952,-4.200000286,1.300000072,-3.100000143,-0.09
54,-3.5,1.300000072,-4.200000286,2.900000095,-3.799999952,1.200000048,-3.100000143,1.200000048,-2.799999952,1.800000072,-3.700000048,2.299999952,-3.5,1.200000048,-3.200000048,1.899999976,-2.799999952,1.0,-4.5,1.100000024,-3.100000143,1.899999976,-3.5,1.300000072,-3.200000048,2.5,-3.600000143,2.299999952,-3.200000048,1.899999976,-3.100000143,1.300000072,-2.900000095,2.600000143,-2.900000095,2.600000143,-4.300000191,1.200000048,-3.600000143,0.900000036,-4.900000095,2.700000048,-4.700000286,2.5,-3.400000095,1.300000072,-3.299999952,0.800000012,-3.200000048,1.399999976,-3.299999952,1.300000072,-3.5,3.0,-3.400000095,1.700000048,-4.599999905,-0.11
55,-4.599999905,2.100000143,-5.099999905,2.799999952,-3.700000048,3.191025734,-3.5,2.200000048,-3.200000048,1.300000072,-3.799999952,1.300000072,-3.5,1.100000024,-2.799999952,1.399999976,-3.299999952,0.600000024,-2.299999952,0.600000024,-3.5,1.0,-3.600000143,0.400000006,-2.900000095,1.300000072,-3.600000143,2.0,-5.0,2.200000048,-3.200000048,2.100000143,-2.900000095,3.477564096,-0.900000036,2.0,-3.299999952,1.300000072,-3.400000095,2.700000048,-4.400000095,3.859615564,-3.700000048,3.286538363,-3.299999952,1.899999976,-3.200000048,2.600000143,-4.200000286,0.699999988,-4.5,4.337179661,-3.299999952,2.900000095,-4.0,3.955128193,107.5,-0.11
56,-4.0,1.800000072,-3.400000095,1.200000048,-3.700000048,1.5,-3.200000048,1.100000024,-3.900000095,0.800000012,-3.5,0.699999988,-2.900000095,0.900000036,-3.0,2.100000143,-2.900000095,3.286538363,-2.400000095,1.200000048,-3.799999952,1.600000024,-3.400000095,1.399999976,-3.0,1.700000048,-4.5,2.700000048,-4.599999905,1.600000024,-4.700000286,1.100000024,-3.299999952,2.100000143,-1.200000048,3.66858983,-6.400000095,2.600000143,-4.700000286,2.299999952,-4.0,3.0,-3.700000048,2.100000143,-2.900000095,1.800000072,-4.200000286,1.300000072,-4.200000286,1.899999976,-4.400000095,2.700000048,-3.700000048,2.799999952,-3.5,1.600000024,-5.200000286,-0.11
57,-3.5,2.700000048,-2.900000095,3.573076963,-2.900000095,2.299999952,-2.900000095,1.200000048,-4.099999905,0.900000036,-3.200000048,1.800000072,-4.0,1.200000048,-4.0,1.700000048,-3.299999952,0.600000024,-3.299999952,1.100000024,-4.099999905,1.5,-3.400000095,1.0,-3.5,1.399999976,-3.100000143,2.700000048,-4.300000191,2.600000143,-3.5,1.300000072,-3.100000143,3.095512867,-1.200000048,2.799999952,37.90000153,1.700000048,-3.600000143,2.0,-4.599999905,4.337179661,-3.400000095,2.5,-3.5,2.5,-3.799999952,1.0,-3.900000095,1.700000048,-3.299999952,2.299999952,-3.100000143,2.900000095,-3.0,3.095512867,16.60000038,-0.11
58,-4.5,1.399999976,-2.900000095,1.899999976,-2.799999952,2.299999952,-3.0,1.700000048,-4.400000095,2.299999952,-3.5,2.299999952,-3.799999952,1.800000072,-3.900000095,0.900000036,-3.0,0.5,-2.400000095,0.600000024,-3.799999952,0.699999988,-3.299999952,0.900000036,-3.600000143,1.800000072,-4.099999905,3.0,-3.700000048,1.300000072,-3.600000143,1.300000072,-2.900000095,3.573076963,-2.299999952,3.0,60.29999924,2.5,36.60000229,1.800000072,-4.300000191,2.600000143,-3.200000048,2.400000095,-2.900000095,3.764102459,-3.799999952,2.299999952,-5.200000286,1.200000048,-3.299999952,2.799999952,-3.799999952,2.0,-3.700000048,2.600000143,10.19999981,-0.11
59,-3.400000095,1.700000048,-3.200000048,2.200000048,-2.799999952,3.859615564,-3.0,4.05064106,-3.5,2.799999952,-3.900000095,2.299999952,-3.5,1.5,-3.200000048,2.299999952,-3.200000048,2.200000048,-2.299999952,1.100000024,-3.100000143,1.100000024,-2.900000095,0.900000036,-3.0,1.0,-3.200000048,2.5,-4.099999905,2.200000048,-3.400000095,1.800000072,-2.900000095,2.0,-2.299999952,2.700000048,26.60000038,2.100000143,19.39999962,3.66858983,-4.300000191,2.100000143,-3.100000143,2.200000048,-3.5,2.100000143,-4.200000286,2.299999952,-4.300000191,1.5,-4.300000191,2.799999952,-3.400000095,2.5,-3.200000048,2.299999952,11.0,-0.11
60,-3.5,1.899999976,-3.600000143,2.400000095,-3.0,1.300000072,-3.0,3.0,-4.400000095,2.200000048,-3.100000143,3.0,-4.0,1.600000024,-3.0,2.900000095,-3.0,1.5,-2.700000048,1.0,-3.100000143,1.399999976,-3.200000048,0.699999988,-3.0,0.800000012,-3.600000143,1.700000048,-3.700000048,2.299999952,-3.200000048,1.899999976,-3.0,2.299999952,-2.200000048,3.095512867,79.90000153,2.200000048,35.90000153,2.600000143,-4.599999905,2.900000095,-3.5,2.299999952,-3.5,2.100000143,-3.200000048,2.299999952,-3.200000048,2.0,-3.299999952,1.700000048,-3.100000143,1.800000072,-2.900000095,2.700000048,31.0,-0.11
61,-3.400000095,2.100000143,-3.299999952,2.400000095,-3.5,2.299999952,-3.600000143,1.100000024,-6.700000286,1.5,-3.0,2.0,-3.400000095,1.600000024,-3.299999952,1.300000072,-3.400000095,1.800000072,-2.400000095,1.899999976,-3.200000048,3.382051468,-3.400000095,1.300000072,-3.700000048,0.900000036,-4.599999905,3.477564096,-3.200000048,1.399999976,-3.100000143,2.299999952,-2.900000095,3.095512867,-1.5,4.528204918,231.1999969,2.299999952,55.79999924,3.477564096,-7.900000095,2.299999952,-3.5,3.0,-3.100000143,2.100000143,-3.700000048,2.299999952,-4.300000191,1.899999976,-3.299999952,2.900000095,-3.100000143,3.286538363,-3.600000143,1.899999976,-15.10000038,-0.11
62,-3.5,2.400000095,-3.799999952,1.600000024,-3.600000143,2.5,-3.400000095,2.400000095,-3.299999952,3.0,-3.0,2.200000048,-4.099999905,2.200000048,-3.0,1.700000048,-3.799999952,1.899999976,-2.5,2.799999952,-3.200000048,2.100000143,-3.100000143,1.399999976,-3.100000143,1.0,-3.200000048,0.800000012,-3.700000048,3.0,66.90000153,3.095512867,-3.400000095,2.5,-1.399999976,3.66858983,144.9000092,2.700000048,53.40000153,2.400000095,18.0,2.0,-3.400000095,2.299999952,-3.0,2.400000095,-4.700000286,1.899999976,-3.299999952,1.600000024,-4.099999905,2.5,-3.200000048,2.299999952,-3.299999952,2.299999952,-13.10000038,-0.11
63,-3.700000048,2.299999952,-3.600000143,0.699999988,-3.700000048,1.200000048,-3.600000143,2.299999952,-3.400000095,3.0,-3.5,2.600000143,-4.0,1.600000024,-3.200000048,1.300000072,-3.400000095,3.286538363,-2.5,2.400000095,-3.200000048,2.299999952,-3.200000048,2.400000095,-3.400000095,2.700000048,-3.700000048,2.799999952,52.5,3.573076963,135.1999969,1.300000072,-3.299999952,2.799999952,-1.200000048,3.477564096,96.59999847,3.859615564,110.9000015,3.477564096,70.09999847,3.095512867,-3.700000048,2.900000095,-3.700000048,2.299999952,-3.700000048,2.5,-3.600000143,3.0,-3.600000143,2.600000143,-3.799999952,2.299999952,-3.0,2.200000048,-3.100000143,-0.02
64,-4.400000095,2.0,-3.0,2.600000143,-3.5,1.200000048,-3.799999952,0.699999988,-3.5,1.800000072,-3.299999952,1.0,-2.900000095,0.400000006,-3.5,1.300000072,-3.5,1.399999976,-2.299999952,1.700000048,-3.700000048,2.5,-3.200000048,1.200000048,-3.900000095,1.200000048,-3.600000143,2.200000048,-18.10000038,2.400000095,1.300000072,2.100000143,-3.100000143,2.400000095,-1.200000048,3.286538363,42.70000076,2.700000048,16.39999962,1.700000048,-7.800000191,1.399999976,-3.700000048,2.299999952,-3.400000095,2.299999952,-3.5,2.700000048,-5.400000095,2.299999952,-4.400000095,1.899999976,-3.100000143,1.700000048,-2.900000095,1.300000072,-3.100000143,-0.07
65,-4.200000286,0.699999988,-3.100000143,2.200000048,-3.600000143,2.299999952,-3.700000048,0.400000006,-3.5,0.900000036,-3.5,0.800000012,-3.200000048,1.899999976,-3.900000095,1.200000048,-3.799999952,1.600000024,-2.400000095,0.600000024,-3.200000048,1.600000024,-3.100000143,0.600000024,-3.0,0.400000006,-5.099999905,2.0,-4.599999905,1.700000048,-5.700000286,1.899999976,-2.900000095,2.700000048,-1.100000024,2.5,6.700000286,2.299999952,-18.70000076,1.300000072,-4.0,2.400000095,-3.900000095,2.299999952,-3.400000095,1.100000024,-4.700000286,1.899999976,-4.700000286,1.300000072,-6.300000191,2.0,-3.600000143,1.200000048,-4.099999905,2.5,-3.0,0.1
66,-4.099999905,1.899999976,-3.100000143,2.299999952,-3.5,2.200000048,-3.799999952,2.400000095,-4.099999905,2.200000048,-3.0,2.100000143,-4.900000095,0.5,-3.400000095,1.300000072,-4.200000286,0.400000006,-3.299999952,1.0,-3.5,2.200000048,-4.099999905,1.100000024,-3.0,1.399999976,-3.700000048,1.800000072,-3.600000143,1.899999976,-4.300000191,1.800000072,-3.0,1.399999976,-1.100000024,2.799999952,-5.599999905,1.700000048,-4.300000191,1.800000072,-4.099999905,1.399999976,-3.799999952,1.800000072,-3.5,2.0,-3.700000048,2.100000143,-5.5,1.600000024,-3.200000048,1.899999976,-3.700000048,1.800000072,-2.900000095,3.0,-3.100000143,-0.01
67,-3.799999952,1.899999976,-4.700000286,3.0,-3.100000143,2.600000143,-4.300000191,3.191025734,-3.400000095,3.0,-3.600000143,0.600000024,-2.900000095,3.095512867,-3.200000048,1.0,-3.400000095,2.100000143,-2.400000095,1.200000048,-4.0,2.299999952,-3.5,2.400000095,-3.5,1.700000048,-3.700000048,2.299999952,-7.300000191,1.399999976,-4.700000286,3.095512867,-3.0,2.100000143,-1.399999976,2.400000095,13.80000019,3.095512867,29.0,2.299999952,-4.700000286,2.200000048,-4.900000095,2.799999952,-4.0,3.191025734,-3.700000048,3.286538363,-5.0,2.700000048,-3.400000095,3.382051468,-4.200000286,3.0,-3.0,2.299999952,-3.700000048,0.15
68,-3.5,2.5,-3.700000048,2.799999952,-3.900000095,3.095512867,-3.700000048,3.095512867,-4.099999905,3.095512867,-3.100000143,2.400000095,-3.100000143,2.900000095,-3.200000048,1.800000072,-3.200000048,2.299999952,-2.5,2.5,-4.0,2.5,-3.0,0.800000012,-3.900000095,1.300000072,-3.200000048,2.299999952,7.400000095,2.0,-3.5,3.286538363,91.70000458,2.299999952,-1.800000072,3.382051468,78.40000153,3.477564096,87.80000305,2.5,-4.400000095,3.095512867,-3.900000095,3.286538363,-3.799999952,3.095512867,-5.0,2.900000095,-7.099999905,3.095512867,66.0,2.700000048,-3.799999952,2.799999952,-3.600000143,2.400000095,-3.600000143,0.18
